#Keyword Types: 11
#Keyword Tokens: 130
#Search Hits: 0
1	16	+	42.76	0.0055	страшный
2	33	+	31.96	0.0108	время
3	8	+	31.79	0.0028	тина
4	7	+	27.67	0.0024	цитадель
5	6	+	24.79	0.0021	квас
6	31	+	23.92	0.0101	который
7	6	+	23.55	0.0021	ограда
8	6	+	20.52	0.0021	ужасно
9	6	+	19.68	0.0021	искусство
10	6	+	18.91	0.0021	восходить
11	5	+	18.35	0.0017	композитор
